month,country,import_value,country_share,country_share_ma3,share_volatility_12m,resilience_score,country_share_pct,country_share_ma3_pct,share_volatility_12m_pct
2025-12-01,SEYCHELLES,0,0.0,0.0,6.78393854727992e-08,9993.220660514966,0.0,0.0,6.78393854727992e-06
2025-12-01,TOGO,0,0.0,0.0,1.6898708905439265e-07,9983.12979955521,0.0,0.0,1.6898708905439264e-05
2025-12-01,ST HELENA,0,0.0,0.0,3.3485748164868524e-07,9966.626007147124,0.0,0.0,3.348574816486853e-05
2025-12-01,REUNION,0,0.0,0.0,2.2306695020787374e-07,9977.74295309495,0.0,0.0,2.2306695020787375e-05
2025-12-01,TONGA,0,0.0,0.0,1.492348003023907e-07,9985.098757808788,0.0,0.0,1.492348003023907e-05
2025-12-01,TRINIDAD AND TOBAGO,0,0.0,0.0,5.446386232204328e-06,9483.49237685483,0.0,0.0,0.0005446386232204328
2025-12-01,AFGHANISTAN,0,0.0,1.055639894666578e-06,9.667039359455393e-07,9904.255175393382,0.0,0.00010556398946665781,9.667039359455393e-05
2025-12-01,PAPUA NEW GUINEA,0,0.0,0.0,1.6636002782079868e-06,9836.36225023947,0.0,0.0,0.00016636002782079867
2025-12-01,CABO VERDE,0,0.0,0.0,8.59699789226235e-06,9208.357683994973,0.0,0.0,0.0008596997892262349
2025-12-01,ESWATINI,0,0.0,1.3264934511606744e-07,1.5682885948382654e-07,9984.341670830667,0.0,1.3264934511606743e-05,1.5682885948382653e-05
2025-12-01,DJIBOUTI,0,0.0,4.075866755118527e-08,3.52980415237582e-08,9996.471441359718,0.0,4.075866755118527e-06,3.5298041523758204e-06
2025-12-01,CYPRUS,0,0.0,1.0278272686820634e-07,0.0002846602145906578,2599.696984685993,0.0,1.0278272686820634e-05,0.02846602145906578
2025-12-01,COTE D'IVOIRE,0,0.0,0.0,9.47363316269061e-07,9906.152742860557,0.0,0.0,9.473633162690611e-05
2025-12-01,CONGO,0,0.0,0.0,1.0695791992334816e-06,9894.173973246185,0.0,0.0,0.00010695791992334816
2025-12-01,CHAD,0,0.0,0.0,7.582057407619741e-07,9924.749975926254,0.0,0.0,7.58205740761974e-05
2025-12-01,CENTRAL AFRICAN REPUBLIC,0,0.0,0.0,2.493265889456214e-07,9975.129350248113,0.0,0.0,2.4932658894562142e-05
2025-12-01,CAYMAN ISLANDS,0,0.0,0.0,3.8408751927238964e-07,9961.738206844919,0.0,0.0,3.840875192723896e-05
2025-12-01,BRUNEI,0,0.0,0.0,7.625190169169e-07,9924.32513355597,0.0,0.0,7.625190169169e-05
2025-12-01,PANAMA,0,0.0,4.87050348310281e-06,3.65269063854124e-06,9647.602911604201,0.0,0.00048705034831028095,0.000365269063854124
2025-12-01,BOSNIA AND HERZEGOVINA,0,0.0,3.409137689608523e-07,5.275007523551605e-07,9947.526721702288,0.0,3.409137689608523e-05,5.275007523551605e-05
2025-12-01,BERMUDA,0,0.0,0.0,9.970769326510337e-07,9901.27665444061,0.0,0.0,9.970769326510336e-05
2025-12-01,BELARUS,0,0.0,1.369769734829442e-07,4.965287055259485e-07,9950.592452105398,0.0,1.369769734829442e-05,4.965287055259485e-05
2025-12-01,BARBADOS,0,0.0,2.7949067090133127e-07,2.6095051072690654e-07,9973.972866864155,0.0,2.7949067090133128e-05,2.6095051072690653e-05
2025-12-01,BAHRAIN,0,0.0,0.0,5.167274123076508e-08,9994.835394570122,0.0,0.0,5.167274123076508e-06
2025-12-01,BAHAMAS,0,0.0,0.0,4.138297167080721e-07,9958.78757758014,0.0,0.0,4.138297167080721e-05
2025-12-01,AZERBAIJAN,0,0.0,0.0,9.895262744105798e-08,9990.114519198882,0.0,0.0,9.895262744105797e-06
2025-12-01,ARUBA,0,0.0,7.4615409704687e-08,6.881889896189794e-07,9931.651468109141,0.0,7.4615409704686996e-06,6.881889896189794e-05
2025-12-01,FAROE ISLANDS,0,0.0,0.0,1.9744211282182364e-06,9806.380746625107,0.0,0.0,0.00019744211282182365
2025-12-01,FRENCH POLYNESIA,0,0.0,0.0,6.718995391243167e-07,9933.258482039151,0.0,0.0,6.718995391243167e-05
2025-12-01,GUADELOUPE,0,0.0,0.0,3.088312936820526e-06,9700.420654016014,0.0,0.0,0.0003088312936820526
2025-12-01,GUINEA,0,0.0,0.0,5.184462506712736e-08,9994.818223965643,0.0,0.0,5.184462506712736e-06
2025-12-01,OMAN,0,0.0,2.0535780777747952e-07,1.94806353994107e-07,9980.557240331815,0.0,2.0535780777747952e-05,1.94806353994107e-05
