NAICS,CTY_CODE,country,import_value,time,COMM_LVL,NAICS.1,month,total_import_value,country_share,country_share_ma3,share_volatility_12m,resilience_score,hhi,c5_share,supplier_count,import_price_index_overall,import_price_index_asian_nics,import_price_index_industrialized,domestic_producer_price_index
3344,5420,SRI LANKA,834031,2021-12-01,NA4,3344,2021-12-01,9514197649,8.76617273226042e-05,0.00011607353809355032,3.331221626217598e-05,7500.530456310309,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6040,PAPUA NEW GUINEA,723750,2021-12-01,NA4,3344,2021-12-01,9514197649,7.607052393704166e-05,2.5356841312347217e-05,2.190460562776781e-05,8202.51149927265,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4791,CROATIA,688996,2021-12-01,NA4,3344,2021-12-01,9514197649,7.241766730297196e-05,0.00011009337029411013,8.361413002484463e-05,5445.809547431877,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7230,TUNISIA,641208,2021-12-01,NA4,3344,2021-12-01,9514197649,6.739485804852864e-05,0.00018472560175828885,7.381532396112336e-05,5752.844929631192,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7910,SOUTH AFRICA,563905,2021-12-01,NA4,3344,2021-12-01,9514197649,5.926984290254574e-05,4.131000039532928e-05,1.8675823901791853e-05,8425.81662617806,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4470,ESTONIA,541584,2021-12-01,NA4,3344,2021-12-01,9514197649,5.692377013598448e-05,0.00011241109624894763,0.00020241868635690786,3306.485747543236,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2483,ST KITTS AND NEVIS,449006,2021-12-01,NA4,3344,2021-12-01,9514197649,4.719325964887783e-05,5.8008000994478464e-05,6.90002172785143e-05,5916.872906100573,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5170,SAUDI ARABIA,389756,2021-12-01,NA4,3344,2021-12-01,9514197649,4.096572452864333e-05,1.7076850897158418e-05,1.3409667390248746e-05,8817.22922997877,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7790,KENYA,384797,2021-12-01,NA4,3344,2021-12-01,9514197649,4.0444503487947245e-05,1.3481501162649082e-05,1.348459424507022e-05,8811.412352033416,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4622,BELARUS,383330,2021-12-01,NA4,3344,2021-12-01,9514197649,4.029031287155258e-05,4.8141166760916496e-05,8.589669234815684e-06,9208.608118372686,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4794,MACEDONIA,342988,2021-12-01,NA4,3344,2021-12-01,9514197649,3.6050123473738235e-05,2.812517663700758e-05,7.95624269070452e-06,9262.678331084853,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4271,ANDORRA,321205,2021-12-01,NA4,3344,2021-12-01,9514197649,3.376059777712949e-05,1.3081261127109773e-05,1.9121941712442894e-05,8394.475652656116,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2450,HAITI,301536,2021-12-01,NA4,3344,2021-12-01,9514197649,3.169326632936759e-05,2.7120556388514005e-05,8.162558095139209e-06,9245.05045317164,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4633,GEORGIA,276385,2021-12-01,NA4,3344,2021-12-01,9514197649,2.9049743362126783e-05,1.1009246554191249e-05,8.043068349739802e-06,9255.299442438003,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3370,CHILE,275261,2021-12-01,NA4,3344,2021-12-01,9514197649,2.8931604130478792e-05,4.023412930074755e-05,1.671796920999747e-05,8567.413185511601,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4490,LATVIA,169494,2021-12-01,NA4,3344,2021-12-01,9514197649,1.7814849580911833e-05,1.9824529107350566e-05,5.029001559120629e-06,9521.010104885467,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2150,HONDURAS,153522,2021-12-01,NA4,3344,2021-12-01,9514197649,1.6136095303436972e-05,1.8284019953450052e-05,2.1496828779342807e-06,9789.397634250578,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2050,GUATEMALA,145294,2021-12-01,NA4,3344,2021-12-01,9514197649,1.5271282493828714e-05,2.766500887542859e-05,5.988359730185967e-06,9434.854273272671,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5200,UNITED ARAB EMIRATES,113041,2021-12-01,NA4,3344,2021-12-01,9514197649,1.1881296160783594e-05,1.1741801563589812e-05,2.021081802201489e-05,8318.620030692293,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7800,SEYCHELLES,104719,2021-12-01,NA4,3344,2021-12-01,9514197649,1.1006603379845341e-05,8.730798113005651e-06,5.8310454349100005e-06,9448.919164383104,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3570,ARGENTINA,34531,2021-12-01,NA4,3344,2021-12-01,9514197649,3.6294179786804636e-06,8.057357540803216e-06,2.4034271718140068e-05,8062.258573617854,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7930,BOTSWANA,31992,2021-12-01,NA4,3344,2021-12-01,9514197649,3.3625536466926934e-06,3.3625536466926934e-06,,9999.966374463533,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5350,PAKISTAN,30168,2021-12-01,NA4,3344,2021-12-01,9514197649,3.1708401604596515e-06,2.128510997325661e-06,4.375290398425039e-06,9580.781287818374,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4804,MONTENEGRO,29824,2021-12-01,NA4,3344,2021-12-01,9514197649,3.134683669634999e-06,2.217082906149747e-06,,9999.968653163303,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4239,LUXEMBOURG,26871,2021-12-01,NA4,3344,2021-12-01,9514197649,2.824305421364071e-06,3.453902454676428e-06,9.03309105111506e-06,9171.50166114044,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7290,EGYPT,25575,2021-12-01,NA4,3344,2021-12-01,9514197649,2.688087944303752e-06,1.720931866175281e-06,1.0408480403242925e-06,9896.960796617303,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7460,GUINEA,25518,2021-12-01,NA4,3344,2021-12-01,9514197649,2.6820968978589695e-06,1.944991160356028e-06,2.0705209559569213e-06,9797.121720722847,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5460,BURMA,25200,2021-12-01,NA4,3344,2021-12-01,9514197649,2.6486731650617615e-06,1.536253564398619e-05,1.1571927599889217e-05,8962.80428991914,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5660,MACAU,24837,2021-12-01,NA4,3344,2021-12-01,9514197649,2.6105196587555146e-06,3.4893975502968836e-06,1.0786991569825134e-05,9026.306927470614,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2487,ST LUCIA,20868,2021-12-01,NA4,3344,2021-12-01,9514197649,2.193353635258287e-06,3.426926268338166e-06,1.567608974739195e-06,9845.636977582817,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5110,JORDAN,20002,2021-12-01,NA4,3344,2021-12-01,9514197649,2.1023317717287837e-06,8.050760238510809e-07,6.825946119291038e-07,9932.182434537162,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6820,MICRONESIA,19499,2021-12-01,NA4,3344,2021-12-01,9514197649,2.049463414505527e-06,6.831544715018423e-07,8.20177154687006e-07,9918.629174815895,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5230,OMAN,18300,2021-12-01,NA4,3344,2021-12-01,9514197649,1.9234412270091363e-06,8.09518435407836e-07,5.643507633446634e-07,9943.862501653703,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7904,REUNION,16966,2021-12-01,NA4,3344,2021-12-01,9514197649,1.7832297189856289e-06,5.944099063285429e-07,4.0696169689083095e-06,9608.935305960038,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4635,KYRGYZSTAN,14424,2021-12-01,NA4,3344,2021-12-01,9514197649,1.5160500687639226e-06,5.053500229213075e-07,5.223593656682545e-07,9948.02042312055,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4000,ICELAND,14344,2021-12-01,NA4,3344,2021-12-01,9514197649,1.5076415825256312e-06,2.4693731852968926e-05,1.5092957933073671e-05,8688.615796458325,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2410,JAMAICA,14316,2021-12-01,NA4,3344,2021-12-01,9514197649,1.5046986123422293e-06,2.7259211187834735e-06,1.459468707407054e-06,9856.137707415204,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7880,MADAGASCAR,13968,2021-12-01,NA4,3344,2021-12-01,9514197649,1.4681216972056621e-06,1.4681216972056621e-06,,9999.985318783027,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7644,SAO TOME AND PRINCIPE,12960,2021-12-01,NA4,3344,2021-12-01,9514197649,1.3621747706031917e-06,5.577520157791464e-06,4.4187572798471055e-06,9576.810372730128,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2777,CURACAO,11752,2021-12-01,NA4,3344,2021-12-01,9514197649,1.2352066284049929e-06,4.117355428016643e-07,1.4012099709725723e-06,9861.803079861023,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6023,COCOS (KEELING) ISLANDS,9538,2021-12-01,NA4,3344,2021-12-01,9514197649,1.002501771760281e-06,1.002501771760281e-06,,9999.989974982282,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2430,TURKS AND CAICOS ISLANDS,9195,2021-12-01,NA4,3344,2021-12-01,9514197649,9.66450387013607e-07,3.221501290045357e-07,1.905500631260624e-06,9813.003492010246,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6412,NEW CALEDONIA,9056,2021-12-01,NA4,3344,2021-12-01,9514197649,9.518406421745759e-07,2.5147838166623952e-06,1.984942237345669e-06,9805.359754306652,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2740,TRINIDAD AND TOBAGO,8550,2021-12-01,NA4,3344,2021-12-01,9514197649,8.986569667173834e-07,2.995523222391278e-07,3.556884056043662e-07,9964.548270561096,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7950,ESWATINI,8253,2021-12-01,NA4,3344,2021-12-01,9514197649,8.674404615577269e-07,2.891468205192423e-07,3.7773523432152663e-06,9636.005448012533,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7440,SENEGAL,7606,2021-12-01,NA4,3344,2021-12-01,9514197649,7.994368291055459e-07,7.994368291055459e-07,,9999.99200563171,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7770,DJIBOUTI,7000,2021-12-01,NA4,3344,2021-12-01,9514197649,7.357425458504893e-07,7.357425458504893e-07,,9999.99264257454,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4793,BOSNIA AND HERZEGOVINA,6932,2021-12-01,NA4,3344,2021-12-01,9514197649,7.285953325479417e-07,2.428651108493139e-07,3.720039648257071e-07,9962.930218620588,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7540,CENTRAL AFRICAN REPUBLIC,6699,2021-12-01,NA4,3344,2021-12-01,9514197649,7.041056163789183e-07,7.041056163789183e-07,,9999.992958943836,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4810,ALBANIA,6000,2021-12-01,NA4,3344,2021-12-01,9514197649,6.306364678718479e-07,1.488455698487958e-06,,9999.99369363532,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7870,MOZAMBIQUE,5453,2021-12-01,NA4,3344,2021-12-01,9514197649,5.731434432175312e-07,6.603943253030697e-07,,9999.994268565566,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7749,ETHIOPIA,5382,2021-12-01,NA4,3344,2021-12-01,9514197649,5.656809116810477e-07,6.482010073127748e-07,2.8561665274653473e-07,9971.51403856578,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2485,MONTSERRAT,5000,2021-12-01,NA4,3344,2021-12-01,9514197649,5.255303898932066e-07,1.7517679663106888e-07,2.731836405968126e-07,9972.750820935818,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4411,LIECHTENSTEIN,4543,2021-12-01,NA4,3344,2021-12-01,9514197649,4.774969122569676e-07,8.091704403202166e-06,2.5622950400798215e-05,7960.325078439916,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4641,MOLDOVA,4060,2021-12-01,NA4,3344,2021-12-01,9514197649,4.2673067659328377e-07,1.7923430521096896e-06,1.112432667411212e-06,9889.97640437174,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5610,BRUNEI,3885,2021-12-01,NA4,3344,2021-12-01,9514197649,4.0833711294702156e-07,1.3611237098234052e-07,3.9681481004443884e-07,9960.471291394393,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2250,PANAMA,3633,2021-12-01,NA4,3344,2021-12-01,9514197649,3.8185038129640393e-07,1.3782431798702508e-06,1.720530862496708e-06,9830.853316145129,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5130,KUWAIT,3579,2021-12-01,NA4,3344,2021-12-01,9514197649,3.761746530855573e-07,2.611206805875547e-07,1.217335446180785e-06,9879.72682166748,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4272,MONACO,3226,2021-12-01,NA4,3344,2021-12-01,9514197649,3.3907220755909695e-07,1.1302406918636565e-07,2.4577417524155946e-06,9760.118111369713,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7490,GHANA,3000,2021-12-01,NA4,3344,2021-12-01,9514197649,3.1531823393592396e-07,1.0510607797864132e-07,5.930494058893089e-07,9941.041558913315,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3150,SURINAME,2773,2021-12-01,NA4,3344,2021-12-01,9514197649,2.914591542347724e-07,4.270469796595615e-07,3.9346334865576174e-07,9960.804968625833,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3070,VENEZUELA,2659,2021-12-01,NA4,3344,2021-12-01,9514197649,2.794770613452073e-07,9.315902044840243e-08,1.3221863404036205e-06,9869.503971848018,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7690,RWANDA,2489,2021-12-01,NA4,3344,2021-12-01,9514197649,2.616090280888383e-07,1.9408188039244012e-07,6.752912463047545e-06,9367.42347649879,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7470,SIERRA LEONE,2423,2021-12-01,NA4,3344,2021-12-01,9514197649,2.5467202694224795e-07,7.72005565794994e-05,5.54605342489615e-05,6432.499091547752,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5310,AFGHANISTAN,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,9.225368356052244e-08,9990.783134541842,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7210,ALGERIA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,9.514054175868896e-07,1.0891308431274931e-06,9892.260341537842,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7620,ANGOLA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.9535006693835918e-07,9980.503080551358,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2481,ANGUILLA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,6.048837735502106e-07,9939.87530715589,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2484,ANTIGUA AND BARBUDA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,9.933402022163291e-08,4.640642670349386e-07,9953.807934168237,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4631,ARMENIA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,6.800910650129572e-07,9932.450293020316,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4632,AZERBAIJAN,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,1.0868103487530957e-06,1.6587950949225176e-05,8577.215671587766,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2360,BAHAMAS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,3.23720754001054e-07,4.3706095973813327e-07,9956.484095057964,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5250,BAHRAIN,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,9.380127564261883e-08,9990.62866286951,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5380,BANGLADESH,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,3.024634221350766e-05,2.8550168710346596e-05,7779.064080835494,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2720,BARBADOS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,1.1153087748615455e-07,3.950788284895304e-05,7168.053729857779,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2080,BELIZE,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,3.06179794386039e-07,9969.475480472522,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2320,BERMUDA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,2.441232040648839e-07,9975.647130598574,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5682,BHUTAN,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.2126070151760928e-07,9987.888616197202,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3350,BOLIVIA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,4.1636586912842127e-07,9958.536054802951,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2482,BRITISH VIRGIN ISLANDS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.360879784362792e-06,9865.739150325257,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7643,CABO VERDE,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,2.793083394013596e-07,,10000.0,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7420,CAMEROON,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,2.1996091787683086e-07,1.1354812751456e-06,9887.726714617944,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2440,CAYMAN ISLANDS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,5.384208817444117e-07,8.110318599739281e-07,9919.549294852923,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7560,CHAD,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,6.955789547646839e-06,9349.657500817366,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6024,CHRISTMAS ISLAND,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,,10000.0,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7890,COMOROS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,,10000.0,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7480,COTE D'IVOIRE,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,3.1763231694111172e-06,9692.14611726416,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7660,DEMOCRATIC REPUBLIC OF THE CONGO,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.3290612341052223e-07,9986.72702825116,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2486,DOMINICA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,4.270451887434781e-07,9957.477073238499,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3310,ECUADOR,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,2.667052540186023e-06,2.611007579573249e-06,9745.5431301999,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4091,FAROE ISLANDS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.5722484640823678e-06,9845.208854991692,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6863,FIJI,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,,10000.0,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7550,GABON,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,4.1673941186224523e-07,9958.499009796267,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,1010,GREENLAND,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,9.99178115150827e-08,8.195862187037365e-07,9918.707639116286,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2831,GUADELOUPE,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,,10000.0,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3120,GUYANA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,1.2691651386801505e-06,9.013531087964697e-07,9910.669869032916,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6029,HEARD AND MCDONALD ISLANDS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,5.047848612520402e-07,9949.775041860057,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4634,KAZAKHSTAN,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,2.5326205734166766e-07,9974.737773899386,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5530,LAOS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,4.2102613057339096e-07,1.404353989465543e-05,8768.580850118493,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5040,LEBANON,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.034877764104592e-06,9897.5722258485,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7970,MALAWI,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,2.889697538666631e-07,9971.186287527345,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5683,MALDIVES,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,2.2015657358012063e-07,9978.03270508578,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7450,MALI,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,2.05222533358797e-06,1.9735048551923986e-06,9806.468860907067,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6810,MARSHALL ISLANDS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,0.00010274179924870523,4932.3819937756925,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7410,MAURITANIA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,4.24714993189213e-07,9957.708120633648,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7850,MAURITIUS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.0686540283054906e-06,9894.264543385903,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7881,MAYOTTE,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.6814608443244555e-06,9834.634472168058,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5740,MONGOLIA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.554417136086608e-07,9984.47995326573,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7920,NAMIBIA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,1.791476158647654e-07,1.468130926728137e-06,9855.31112938423,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6862,NAURU,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,2.3194049520660814e-07,4.334020398905338e-07,9956.846822761376,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5360,NEPAL,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.4030211884272004e-06,9861.639113708445,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2190,NICARAGUA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,1.633088821235228e-07,,10000.0,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7510,NIGER,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,1.0566258521720404e-06,8.460177111278084e-07,9916.107970316565,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,7530,NIGERIA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.2953476134055064e-07,9987.06328141349,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3530,PARAGUAY,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,3.322420016191978e-07,9966.88581905567,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,3330,PERU,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,1.0973525239731813e-06,4.754643003155903e-06,9546.116251571526,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6225,PITCAIRN ISLANDS,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,,10000.0,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,5180,QATAR,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,3.9128241359794556e-07,5.935199960015812e-07,9940.998187952348,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,6150,SAMOA,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,,10000.0,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,4751,SAN MARINO,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.160168360860505e-06,9885.313717873429,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
3344,2774,SINT MAARTEN,0,2021-12-01,NA4,3344,2021-12-01,9514197649,0.0,0.0,1.6071916244543758e-07,9983.953872956445,0.11644302041314268,0.7015529060090057,188,77.6,108.0,100.4,55.42
